search_term,file_path,line_number,context
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,79,"mlp,MLP,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.14079225063323975,-1.808725357055664,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.4045929908752441,Trapezoidal rule,32,1.4423201645825647,0.037727173707320594,0.037727173707320594,0.02685986186205561,False,4.521095006290711,1.3962870430514516"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,80,"mlp,MLP,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.14079225063323975,-1.808725357055664,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.4045929908752441,Trapezoidal rule,64,1.3967193979809973,-0.007873592894246828,0.007873592894246828,0.005605604573991613,True,4.489639921539489,1.3784631339020932"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,81,"mlp,MLP,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.14079225063323975,-1.808725357055664,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.4045929908752441,Trapezoidal rule,128,1.4047892560415594,0.00019626516631521262,0.00019626516631521262,0.0001397309879731878,True,4.484838128918007,1.3802459152523123"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,86,"mlp,MLP,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.9197056889533997,2.4383544921875,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.15749549865722656,Trapezoidal rule,16,-0.1670531236188787,-0.009557624961652134,0.009557624961652134,0.009557624961652134,True,55.863358618666126,14.614445025508235"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,87,"mlp,MLP,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.9197056889533997,2.4383544921875,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.15749549865722656,Trapezoidal rule,32,0.08958842226257141,0.24708392091979797,0.24708392091979797,0.24708392091979797,False,57.04635333173499,15.107562638513588"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,88,"mlp,MLP,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.9197056889533997,2.4383544921875,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.15749549865722656,Trapezoidal rule,64,-0.17216066207297556,-0.014665163415749,0.014665163415749,0.014665163415749,False,56.87743945729737,15.07945752294319"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,89,"mlp,MLP,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.9197056889533997,2.4383544921875,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.15749549865722656,Trapezoidal rule,128,-0.2790630430060873,-0.12156754434886075,0.12156754434886075,0.12156754434886075,False,57.06532697088247,15.141355731481562"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,90,"mlp,MLP,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.9197056889533997,2.4383544921875,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.651672840118408,Trapezoidal rule,16,5.729332400916,0.07765956079759206,0.07765956079759206,0.013740986606005492,False,16.407804662954618,5.78613498507635"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,91,"mlp,MLP,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.9197056889533997,2.4383544921875,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.651672840118408,Trapezoidal rule,32,5.675958639510435,0.02428579939202713,0.02428579939202713,0.00429709929768658,True,16.382316379115856,5.776828321163452"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,92,"mlp,MLP,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.9197056889533997,2.4383544921875,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.651672840118408,Trapezoidal rule,64,5.678429385486663,0.026756545368255225,0.026756545368255225,0.004734270033878084,True,16.30226026798271,5.743381468547755"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,93,"mlp,MLP,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.9197056889533997,2.4383544921875,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.651672840118408,Trapezoidal rule,128,5.664171624044478,0.012498783926069734,0.012498783926069734,0.002211519364204364,True,16.271851133348925,5.730302798242252"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,98,"mlp,MLP,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.9129174947738647,2.3497893810272217,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.24606060981750488,Trapezoidal rule,16,-0.40649914933108816,-0.16043853951358328,0.16043853951358328,0.16043853951358328,False,55.82853590737793,14.606358329723697"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,99,"mlp,MLP,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.9129174947738647,2.3497893810272217,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.24606060981750488,Trapezoidal rule,32,-0.0502539514890473,0.1958066583284576,0.1958066583284576,0.1958066583284576,False,56.924908341244425,14.976304685794547"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,100,"mlp,MLP,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.9129174947738647,2.3497893810272217,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.24606060981750488,Trapezoidal rule,64,-0.26500558849203804,-0.018944978674533153,0.018944978674533153,0.018944978674533153,False,56.477667351995116,14.913526854450014"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,101,"mlp,MLP,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.9129174947738647,2.3497893810272217,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.24606060981750488,Trapezoidal rule,128,-0.36861065270093696,-0.12255004288343208,0.12255004288343208,0.12255004288343208,False,56.7309566112612,15.003102315428958"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,102,"mlp,MLP,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.9129174947738647,2.3497893810272217,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.56310772895813,Trapezoidal rule,16,5.475166173551473,-0.08794155540665649,0.08794155540665649,0.015807990729513766,False,15.689025445501402,5.4902714795391425"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,103,"mlp,MLP,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.9129174947738647,2.3497893810272217,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.56310772895813,Trapezoidal rule,32,5.502289369891095,-0.06081835906703503,0.06081835906703503,0.01093244316489719,False,15.56933357257694,5.490806778695124"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,104,"mlp,MLP,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.9129174947738647,2.3497893810272217,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.56310772895813,Trapezoidal rule,64,5.560278511727567,-0.0028292172305626195,0.0028292172305626195,0.0005085677589588008,True,15.642384898592663,5.519660033481829"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,105,"mlp,MLP,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.9129174947738647,2.3497893810272217,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.56310772895813,Trapezoidal rule,128,5.56884649769393,0.00573876873580037,0.00573876873580037,0.0010315760570171698,True,15.644662664041588,5.526335669030764"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,110,"mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.3832688331604004,Trapezoidal rule,16,-0.48895770331971594,-0.10568887015931555,0.10568887015931555,0.10568887015931555,False,55.21764329176175,14.315463547887283"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,111,"mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.3832688331604004,Trapezoidal rule,32,-0.2438383008055288,0.1394305323548716,0.1394305323548716,0.1394305323548716,False,56.27775838680808,14.703124791295924"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,112,"mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.3832688331604004,Trapezoidal rule,64,-0.4498289582074045,-0.06656012504700409,0.06656012504700409,0.06656012504700409,False,55.94127187331339,14.63107501113556"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,113,"mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.3832688331604004,Trapezoidal rule,128,-0.5046048246032149,-0.12133599144281448,0.12133599144281448,0.12133599144281448,False,56.04997267680532,14.718331738089633"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,114,"mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.425899505615234,Trapezoidal rule,16,5.390940775498179,-0.0349587301170553,0.0349587301170553,0.006442937264296307,True,14.596851528298785,5.1867992566049"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,115,"mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.425899505615234,Trapezoidal rule,32,5.398249894459791,-0.027649611155442955,0.027649611155442955,0.005095857585793567,True,14.474119953887337,5.18937453336268"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,116,"mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.425899505615234,Trapezoidal rule,64,5.441468678127248,0.01556917251201373,0.01556917251201373,0.0028694177796513326,True,14.545752144178383,5.217703922071797"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,117,"mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.425899505615234,Trapezoidal rule,128,5.433012899982703,0.007113394367468828,0.007113394367468828,0.0013110073933561089,True,14.498824728491401,5.198299935719272"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,122,"mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-3.8561097383499146,Trapezoidal rule,16,-3.652045353106685,0.20406438524322956,0.20406438524322956,0.052919755683755954,False,24.41217367147865,6.188189340778088"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,123,"mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-3.8561097383499146,Trapezoidal rule,32,-3.785414240577965,0.07069549777194961,0.07069549777194961,0.01833337289882244,False,24.351333219948174,6.2361182512802635"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,124,"mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-3.8561097383499146,Trapezoidal rule,64,-3.8359125895644524,0.020197148785462193,0.020197148785462193,0.005237700728430215,True,24.391931911271772,6.264744267364526"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,125,"mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-3.8561097383499146,Trapezoidal rule,128,-3.8403023541447556,0.015807384205158925,0.015807384205158925,0.004099308701708042,True,24.40985796025543,6.2702254478885"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,126,"mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.9530586004257202,Trapezoidal rule,16,1.9410531878552666,-0.012005412570453622,0.012005412570453622,0.006146980212389289,True,2.805968144140205,0.9441018307884022"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,127,"mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.9530586004257202,Trapezoidal rule,32,1.9512940911085654,-0.001764509317154772,0.001764509317154772,0.0009034594849177342,True,2.81806985972511,0.9458668089423986"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,128,"mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.9530586004257202,Trapezoidal rule,64,1.945660179018513,-0.007398421407207145,0.007398421407207145,0.0037881205436408644,True,2.806327893275636,0.9422651724188502"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,129,"mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.9530586004257202,Trapezoidal rule,128,1.94980110625775,-0.0032574941679701652,0.0032574941679701652,0.0016678937166862834,True,2.812584514027586,0.945254416490507"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,134,"mlp,MLP,NEURAL_DISAGREE_12,6939,277691,1,Infilteration,0.8879386782646179,2.069856882095337,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.5259931087493896,Trapezoidal rule,16,-0.5184952585797437,0.007497850169645992,0.007497850169645992,0.007497850169645992,True,54.268840111468734,13.980086516180227"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,135,"mlp,MLP,NEURAL_DISAGREE_12,6939,277691,1,Infilteration,0.8879386782646179,2.069856882095337,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-0.5259931087493896,Trapezoidal rule,32,-0.3648903865228129,0.16110272222657673,0.16110272222657673,0.16110272222657673,False,55.19041620050724,14.316382437095521"
