path,extension,size_bytes,sha256,git_tracked,scientific_stage,artifact_role,provenance_classification,structured_shape,row_count,dimension_basis,record_bound,redistribution_status,rights_basis,notes
docs/STAGE20_1C16D2_M2_LT_CAPTURE_SHORTER_THAN_DECLARED_IPV4.md,.md,2470,8e6aecf616b40cfff2469153668a9c6ea4849fcf27139a9f1927ad06800e7c90,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1C16D3_MECHANISM_SEARCH_CLOSURE.md,.md,1938,82542d1e69d2d1f40fea5974bb806499d2a67d41d04df7e64d8270ee1a6e0578,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1C8_FLAG_SERIALIZATION_CORRECTION.md,.md,3324,d106ca51f212441d0ad515ea21e8561014be19f2b340c897dd346c50bdd694c8,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D0_PACKET_IMAGE_REPRESENTATION_SELECTION_LOCK.md,.md,3694,49e6c3352025653d8adae81df7bdda9810ec44a8f3a91ac38dca4190b151b229,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D1S_STORAGE_AWARE_SEQUENTIAL_TRAIN_PROTOCOL.md,.md,3745,b4626ca9a0e446f85a5bb4a1c053efe7f1dffedb2d0e79a5fa26d2770d68fe98,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D2M_MONDAY_EXACT_GEOMETRY_PROFILE.md,.md,3184,7df082e0e3a174edeed610b1223162d1e6e71f090ec823d0199f01a05e036728,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D2M_MONDAY_RAW_PCAP_DELETION_RECEIPT.md,.md,1555,86790b9dadc48ce0a60886b353b45f039bbb97f91ef8019e7990455085962d99,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D2M_S1_STORAGE_RELEASE_DIAGNOSTIC.md,.md,1606,2e55ac1c4e58cff307ddc4b03fd548386b4bf35288cd9b8ce8e8c1b9e1fccb72,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D2M_S2_MONDAY_HF_CACHE_CLEANUP_RECEIPT.md,.md,2107,36731c30257bff4c27050cdf8cc5814a8a9d10d2ae7d5873a3eda94f941bd7c1,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D2T_TUESDAY_EXACT_GEOMETRY_PROFILE.md,.md,2846,a3bde687b4a553a51b0f0a57c7398ed1030489bde81c71b58de80da115b36842,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D2T_TUESDAY_RAW_CACHE_RELEASE_RECEIPT.md,.md,1582,d1e7b6affa25389c30de9ac173b4c02f19cd300c736f1d69484b1c91f833bcf4,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D2W_WEDNESDAY_EXACT_GEOMETRY_PROFILE.md,.md,2528,0cd6bc9aefa516a5edaff260f8bcc61e4adb03bc4f9ae782ff1e5854ddcd2c88,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D2W_WEDNESDAY_RAW_CACHE_RELEASE_RECEIPT.md,.md,1967,f6e6e96452c0ecf5059c18d1c0ba60362e702167bfd907d00f84ef4d826429da,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D3_COMBINED_TRAIN_GEOMETRY_NUMERIC_DIMENSION_FREEZE.md,.md,5026,973619a0acdee9fb43cfd1e54e79acc72a586ac77b465a2f2f1ee95669d4761c,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D4A_FIXED_ENCODER_VERIFICATION_PROTOCOL_LOCK.md,.md,5139,569f1d0dd6aa5feb83093bef58e478321d013efa04bbfe23ff2acad098b8fa7e,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D4B_FIXED_ENCODER_VERIFICATION.md,.md,3193,766a898733a0eeba9f88376a6bd694d76652baf0318c5c34a9481f5a93009c50,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1D4B_MONDAY_RAW_CACHE_RELEASE_RECEIPT.md,.md,1489,3e05a184700351536881fbaeb92d07f56d576549d532173be855dac366675919,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E0_ARCHITECTURE_TRAINING_PROTOCOL_LOCK.md,.md,5311,1b21d31bfaf8ec113a29d57d9db6e31eb1d8e4f74909251d594fc0cf787781a2,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E1M_MONDAY_RAW_SOURCE_RELEASE_RECEIPT.md,.md,1717,a75c7e04e07404a9fdf248125e543630f033c24143b05d9e9175ff98efb37817,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E1M_MONDAY_SUPERVISED_COMPACT_CORPUS.md,.md,6721,55db3f0ba08fe1aa8c1d54b44237e800ebbc5be16f7a8bc757d8f1ebf127551e,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E1T_TUESDAY_RAW_SOURCE_RELEASE_RECEIPT.md,.md,2151,26d29c55ab73a122fcbd33d61d15771544e73db4b17efe12aefd4c549c8ad3c9,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E1T_TUESDAY_SUPERVISED_COMPACT_CORPUS.md,.md,5284,887a5d3fdc92ee9e6ac373819e7d38680139f8f1c01298d1f0a02e46a7c8544f,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E1V_THURSDAY_LABEL_SOURCE_INGESTION_ERRATUM.md,.md,2589,df3a45949957c018d2120009820670e305d016299de1d0aef50105617e1efcd6,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E1V_THURSDAY_RAW_SOURCE_RELEASE_RECEIPT.md,.md,2789,d2b070a5b24cab2e4abc8f74bbb6ef2d983b6e6f565fcf3a17defa645445b44a,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E1V_THURSDAY_VALIDATION_COMPACT_CORPUS.md,.md,5842,404a4a1edade01546cf442b898481157ef911b7610d47ba259d18feab0c28b86,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E1W_WEDNESDAY_RAW_SOURCE_RELEASE_RECEIPT.md,.md,1769,f2e2655c175c96c83493f7bd9a55a72379a831e7e4e42f2228549bc3a7665432,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E1W_WEDNESDAY_SUPERVISED_COMPACT_CORPUS.md,.md,3964,c1e9f73c913614a83cc033309e797327770b94ce126d668a3ee8bffabf99afeb,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E2_FROZEN_MASKED_CNN_TRAINING.md,.md,4954,c93945e704c949fd67263ec760011827fed12f87670c5f531a83b708ee7229c6,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E3_THURSDAY_VALIDATION_EVALUATION.md,.md,1526,e3261e36f797710affac7c0660bba613f564c9791dcd2592b011c746a16719d3,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E3_VALIDATION_EXECUTION_SEMANTICS_LOCK.md,.md,941,44a2961858fe22eefaad9aea120bebb015281dd7d96583c9d6e2c790dc21a25d,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E4_COLAB_EXECUTION_ENVIRONMENT_AMENDMENT.md,.md,1388,971ac8021cf68ad7d4c3eaeb16884dfff2cee67bf316f1ded74db7fcda72a0bf,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E4_COLAB_XET_FIXED4_TRANSPORT_LOCK.md,.md,1559,942d3e1df213f9aecdd21587148ae20114f8ca48fe80c3b0bf43453e72d75a67,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E4_COLAB_XET_INTERRUPTION_RECOVERY_LOCK.md,.md,1566,40d2a10abc95d0b2e0806bdfccdeed7fdedd4546f5273e0b9a6a0595e1efed16,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E4_FRIDAY_HOLDOUT_EVALUATION.md,.md,1807,bb8886d895f81fa4dd387d2665b927c682b54e18fe910a3210548a35fab2d184,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E4_FRIDAY_HOLDOUT_EXECUTION_LOCK.md,.md,829,47aa037b92d3869f8e96ecbe0301a16279528caf0b4a96951fe182ee5160439d,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_1E4_FRIDAY_RAW_SOURCE_RELEASE_RECEIPT.md,.md,1327,bcfc3afcd88ab56471366f415a510c61013433b5489dc2dcf878e261b3cb7471,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_R3D_DIR2_D5_PERSISTENCE_ERRATUM.md,.md,1621,dea2b5e643b0f88304bfb0572efb7d713f8f6444624860a1f69b5f625a932bc0,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE20_R3D_DIR2_DIRECTIONAL_SEMANTICS.md,.md,1964,e1e047eee4f565ea3c160c3fc7ea9a77afb4f55287d7603d04879fad5fba6eb6,YES,Stage20,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_0_CNN_VIT_FOLLOWUP_PROTOCOL_LOCK.md,.md,3473,091c845e81bcec7ee26ca669e3e75cd5a1d81d56fe9d2e06e03c5ce41cfd20cc,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_1R0_COMPACT_CORPUS_INVENTORY.md,.md,1094,84e9ee894af9a9409ee88d840b5698d916830763113ec172d9f075ba4f8b2481,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_1R1M_FIRST50K_FORENSIC_GATE.md,.md,3115,a72fca99f64abd4a22832bb9c2c4fea90c8c2dcea1df514db1bf94099ef63879,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_1R1M_MONDAY_EXACT_RESTORATION.md,.md,1728,f34de6b4e1e03055485acd0ccc113590a31148132c6b20a40f66646a9e07aa46,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_1R1T_TUESDAY_EXACT_RESTORATION.md,.md,2024,316bb70a41cdf787a0077570bffea800f12b02c5c21dd37c6e5fe0f168a93f52,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_1R1V_THURSDAY_EXACT_RESTORATION.md,.md,2331,64470c3bce63204f2dacda3fa975d95e33cf0fded893a100bb164a93d20d8235,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_1R1W_WEDNESDAY_EXACT_RESTORATION.md,.md,2478,8460aea0c19890dd5b309abde351ae82d2a65a58d661311cd6970177df733f1d,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_2_FROZEN_VIT_TRAINING.md,.md,3716,4617443e49a14926cabd3a05832f91ccefc8a4440bda983d2052428311448f5d,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_3_THURSDAY_VALIDATION.md,.md,1522,046a0ef894f901cf574983f5baa9e1a0c4bbd652d94823afd86f543da611020d,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_4R1_FAST_FRIDAY_RESTORATION.md,.md,2080,8117e779dd06d86161f626642835ba62c35811c1d4a6719eb392730a5b54fe8b,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_4_FRIDAY_LOCKED_REUSE_EVALUATION.md,.md,1362,e420dae88b410935f964cc1bd6ba9582188ba2d23180e1bb52b087ddfaeff972,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_5_CNN_VIT_DESCRIPTIVE_COMPARISON.md,.md,3221,5743ad81efc1c52101237555dcb92dad738e86013b6e748cd7d090a6ca5e3f96,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_PUBLICATION_FIGURES.md,.md,3087,14f2f73b521d4a71053d18bac65e06636e410e0db6ce25a94c5797e42ff04be4,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_XAI0_POSTRESULT_EXPLAINABILITY_LOCK.md,.md,2573,d1d199495a30f7f06e77b9c142887a3348196cffca0971eba75fcf6c84f24c3a,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_XAI1A_EXACT_PREFLIGHT.md,.md,1740,d56d81f81b98fd407f5e46bd784080d9ad77f26d3bbbb6d56bd009be23714652,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_XAI1B_INTEGRATED_GRADIENTS.md,.md,2820,dd52fc2bea5a516296b4ed0844511b3b460bbd20177df0d321b3d6446c6b422b,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE21_XAI2_FIGURE_DECISION_AND_STAGE21_CLOSE.md,.md,2685,6b3ceb866df85f40b34b8700dee455c7df955cb95b419c69ee0c74ab17a1fcd6,YES,Stage21,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE22R_MANUSCRIPT_INTEGRATION.md,.md,13461,b4287d1820c7904117630312e84655add683cef438ee9a0c6fd34a3ac0d1a37d,YES,Stage22,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE22R_PUBLICATION_FIGURES_AND_CLOSEOUT.md,.md,3530,973565efa12a8eea6d917a500488a935db92625ae875635f52a4f5e76c1c73bf,YES,Stage22,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
docs/STAGE22_70_FEATURE_DUPLICATE_GROUP_EVIDENCE.md,.md,2819,0fe84aa2203e62eb6757afd3afbc9380869b7eb54a3efd4d01bc9a67a1a5e0c4,YES,Stage22,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored manuscript or documentation
