background_position,training_position,original_row_index,y_true
1361,119246,243969,0
1362,132887,194288,0
1363,80608,300242,1
1364,7183,141033,1
1365,81910,52705,1
1366,139241,46060,0
1367,151231,248577,0
1368,83151,260875,1
1369,125483,116345,1
1370,150149,226985,1
1371,165109,112118,0
1372,22691,134813,0
1373,33350,260798,0
1374,104519,92960,0
1375,157928,178240,0
1376,46019,259498,0
1377,73374,141981,0
1378,53525,94633,0
1379,189570,62386,1
1380,17472,283490,0
1381,3969,234648,0
1382,91232,154872,0
1383,167232,10056,1
1384,166616,245944,0
1385,129020,120850,0
1386,144236,12596,1
1387,181364,71587,0
1388,151122,89250,0
1389,106181,156143,0
1390,60242,4004,1
1391,88875,176867,1
1392,142631,287600,0
1393,8237,92207,1
1394,99900,47299,0
1395,56152,124225,1
1396,77629,99363,0
1397,131353,65250,1
1398,40110,73468,0
1399,124414,289623,0
1400,170754,162633,0
1401,5433,275096,0
1402,50456,275818,1
1403,154278,98246,0
1404,112819,7513,0
1405,115741,161870,1
1406,72385,62204,1
1407,41968,273151,0
1408,116807,189897,1
1409,77052,82647,1
1410,106720,43542,0
1411,4541,79211,0
1412,177579,72490,1
1413,26706,272392,1
1414,81753,3797,1
1415,119714,169422,0
1416,91363,241973,1
1417,24095,279932,0
1418,162131,103120,0
1419,62646,13225,0
1420,38902,200318,0
1421,189173,231206,1
1422,166456,115112,0
1423,114808,46528,1
1424,7111,284434,0
1425,44548,103593,0
1426,60028,5686,1
1427,58618,116644,0
1428,67375,80479,0
1429,35117,68135,0
1430,161662,130118,0
1431,97763,130018,0
1432,74894,232277,0
1433,137036,152084,1
1434,56897,162114,0
1435,129666,127037,1
1436,192196,129553,1
1437,186496,183499,0
1438,7076,153394,0
1439,11073,178084,1
1440,23832,159410,1
1441,88713,28184,0
1442,89744,135000,0
1443,65152,14335,0
1444,98440,248329,0
1445,177435,141432,1
1446,160367,183746,1
1447,66580,133959,0
1448,144228,67117,1
1449,54808,100631,1
1450,49298,216761,0
1451,180131,10224,1
1452,126446,214197,0
1453,179076,230216,1
1454,170908,250071,0
1455,91753,89026,0
1456,11711,298114,0
1457,184174,186029,0
1458,68553,59004,1
1459,38158,66634,0
1460,107026,256917,0
1461,85109,19117,1
1462,92359,97819,1
1463,68526,93878,0
1464,114402,253711,0
1465,92679,56294,1
1466,27938,15302,1
1467,114860,131639,1
1468,143731,172624,1
1469,83454,238836,0
1470,7948,178817,1
1471,190654,272945,0
1472,108613,181426,0
1473,62843,260206,1
1474,173375,260865,1
1475,164706,101451,0
1476,176170,18613,0
1477,134104,220234,0
1478,21887,136200,0
1479,110566,119403,0
1480,129808,293543,0
1481,134720,186136,0
1482,130299,68206,1
1483,10073,196487,0
1484,142294,205032,0
1485,150427,133927,0
1486,180192,90511,1
1487,153114,227454,1
1488,90066,290455,0
1489,107821,180869,0
1490,67527,148217,1
1491,99692,105723,0
1492,34555,32752,1
1493,187387,21444,0
1494,183406,298268,0
1495,147757,47080,1
1496,81881,196400,1
1497,165646,293170,0
1498,118952,1198,0
1499,86818,241713,1
1500,187698,5224,1
1501,66635,61762,1
1502,61461,259596,1
1503,154740,173590,0
1504,23508,298985,1
1505,70287,101109,1
1506,53465,93818,0
1507,132931,51847,0
1508,101395,5625,0
1509,33336,246520,1
1510,148057,298098,1
1511,168733,33288,1
1512,10397,231429,0
1513,188102,148223,1
1514,99039,9964,1
1515,3859,213993,0
1516,85418,261711,0
1517,93866,147497,0
1518,151202,25714,0
1519,187379,274141,0
1520,81362,153110,1
1521,49433,54248,0
1522,30585,233016,1
1523,71732,202256,0
1524,5546,148259,0
1525,153610,104225,0
1526,16206,69211,0
1527,114726,121089,0
1528,18825,125461,0
1529,92162,145803,0
1530,10839,95123,0
1531,165752,116158,0
1532,189658,25396,0
1533,175104,164295,0
1534,120697,135604,0
1535,167771,18355,0
1536,110523,272366,0
1537,22516,147400,0
1538,163888,143041,0
1539,114754,122425,0
1540,107909,36922,0
1541,146906,269558,1
1542,157759,160393,1
1543,43127,187713,1
1544,19935,110329,1
1545,95863,64383,1
1546,40145,103356,0
1547,127696,128464,1
1548,75359,153885,0
1549,157888,107491,1
1550,136748,288364,1
1551,985,73821,1
1552,58568,105128,0
1553,52649,255351,0
1554,161366,254816,1
1555,135479,204808,0
1556,21210,288363,1
1557,186584,120803,1
1558,24108,147513,0
1559,63581,83684,0
1560,143039,154595,1
1561,72330,127830,0
1562,93315,142361,0
1563,97265,146951,0
1564,4925,47262,1
1565,150910,200672,1
1566,135361,58871,0
1567,121971,14991,1
1568,125393,238200,0
1569,142432,92838,0
1570,158807,42286,0
1571,61538,217415,0
1572,116027,92283,0
1573,42288,67196,1
1574,145567,187955,1
1575,150590,294744,0
1576,124236,40633,1
1577,89249,271377,0
1578,7885,177013,0
1579,75629,224115,1
1580,9730,226708,0
1581,166362,266440,0
1582,28085,290111,1
1583,140068,215046,1
1584,148648,262663,0
1585,182325,7385,1
1586,9575,297615,0
1587,176105,261520,0
1588,175727,78592,0
1589,47162,181136,0
1590,33180,22442,0
1591,186257,286838,0
1592,63304,194912,0
1593,135236,268842,1
1594,149947,293843,0
1595,163114,112121,1
1596,167985,6641,1
1597,160809,15409,0
1598,100480,219821,1
1599,146533,248413,1
1600,90311,105528,0
1601,15203,190294,0
1602,170679,260851,1
1603,179674,92863,1
1604,75372,36819,0
1605,3173,246683,0
1606,166816,145617,1
1607,153396,282477,0
1608,181191,213235,0
1609,23421,111911,1
1610,159840,246368,0
1611,25189,192894,0
1612,4596,263243,0
1613,138413,300170,0
1614,190033,235529,0
1615,166921,264660,1
1616,178161,47927,1
1617,16820,59938,0
1618,167012,148989,0
1619,81924,39446,0
1620,49592,260409,0
1621,135991,211844,1
1622,35971,184196,0
1623,75346,271457,0
1624,100256,70056,0
1625,2781,225391,0
1626,98363,125934,0
1627,91498,47651,0
1628,114154,64680,0
1629,46114,24439,1
1630,35111,28075,0
1631,111186,29550,0
1632,81758,79913,1
1633,169714,2631,1
1634,77170,242650,0
1635,50237,141986,1
1636,49649,101613,0
1637,101908,91424,1
1638,18630,132129,0
1639,57451,26445,1
1640,149454,190567,0
1641,145679,43190,1
1642,21601,44827,0
1643,149393,206358,0
1644,17477,104061,0
1645,192263,123316,0
1646,165788,125560,0
1647,97724,137237,0
1648,167583,243027,0
1649,188982,172066,0
1650,192410,63505,1
1651,54147,276654,1
1652,175549,221436,0
1653,9773,163026,1
1654,52836,88418,1
1655,160869,43178,0
1656,53812,231432,0
1657,46511,162991,0
1658,82428,194383,0
1659,23077,192706,0
1660,12437,99419,0
1661,119735,46611,0
1662,23332,108548,1
1663,147954,139712,0
1664,82626,186933,1
1665,187801,116889,0
1666,170329,22644,0
1667,185080,79457,0
1668,36507,275956,1
1669,129866,131007,0
1670,81454,200791,0
1671,30485,28924,0
1672,61477,221633,1
1673,91775,264465,1
1674,56176,129672,0
1675,178168,167843,0
1676,127370,130511,0
1677,32694,424,1
1678,179,98704,0
1679,123299,125692,1
1680,29570,188853,0
1681,113795,123353,0
1682,105897,84418,0
1683,178808,111977,1
1684,738,231785,0
1685,46854,80333,1
1686,97223,135884,0
1687,119637,253217,1
1688,189506,294052,1
1689,148068,53442,1
1690,76573,49075,0
1691,24740,4166,0
1692,90780,166006,1
1693,192559,103233,0
1694,5908,6849,0
1695,176275,231772,0
1696,182306,217404,0
1697,143289,260063,0
1698,151870,79733,0
1699,105508,285365,0
1700,44251,234531,0
1701,83312,199537,1
1702,146546,127633,0
1703,184054,177464,1
1704,152297,13980,0
1705,186887,117762,0
1706,81223,101705,0
1707,154652,75593,0
1708,190602,179119,1
1709,122808,118,0
1710,94678,225362,0
1711,51095,165432,0
1712,116922,247827,0
1713,21998,127366,1
1714,122145,194818,0
1715,111117,61901,0
1716,155113,260253,1
1717,3097,143763,1
1718,138104,270793,1
1719,112669,24715,0
1720,24860,103030,0
1721,48079,187981,0
1722,86161,220203,0
1723,58759,74678,1
1724,50424,196552,0
1725,118847,166515,1
1726,75143,257865,0
1727,99842,106934,1
1728,69584,228234,1
1729,124730,189315,1
1730,10909,276581,0
1731,65313,104767,0
1732,89345,134506,1
1733,89551,204656,0
1734,88207,139589,1
1735,160048,177817,0
1736,71184,212739,1
1737,140421,260979,1
1738,15257,12125,0
1739,22713,104110,1
1740,157624,100512,1
1741,103736,59238,1
1742,75489,54309,0
1743,157099,231403,0
1744,174886,92446,1
1745,23385,206001,0
1746,111127,283642,0
1747,146812,287982,1
1748,1479,143318,1
1749,147732,115921,0
1750,158028,285717,0
1751,58489,184467,0
1752,23204,32096,0
1753,190625,220927,1
1754,112616,208621,0
1755,76366,174335,1
1756,111211,25138,0
1757,67880,26638,1
1758,23494,223285,0
1759,88137,122046,0
1760,35579,67229,0
1761,175518,210636,1
1762,158156,214584,0
1763,136378,162960,0
1764,112071,153377,0
1765,30782,250165,0
1766,132290,84386,1
1767,40626,44174,0
1768,112724,260934,0
1769,56427,136780,1
1770,164490,296675,0
1771,39122,60306,1
1772,10633,24813,0
1773,36377,246591,1
1774,158259,141334,1
1775,143099,35210,1
1776,24130,30932,0
1777,14832,228648,1
1778,13940,37596,1
1779,18314,292261,0
1780,112295,21574,1
1781,899,66922,1
1782,126761,132602,1
1783,174664,207852,1
1784,103320,168027,1
1785,163498,42734,1
1786,170654,3118,0
1787,118934,91795,0
1788,95360,39535,0
1789,94874,272868,1
1790,183716,50057,1
1791,86621,60096,1
1792,36415,114371,0
1793,12421,4684,0
1794,37296,65499,1
1795,99044,222919,1
1796,161478,190899,0
1797,118103,246218,1
1798,108173,30063,1
1799,138358,152418,1
1800,162789,93253,0
1801,98192,175828,0
1802,100616,53568,0
1803,86423,50351,1
1804,92735,22963,0
1805,27900,122994,1
1806,93717,203177,0
1807,176223,174288,1
1808,140417,69214,1
1809,138617,176148,0
1810,157791,110008,1
1811,149722,45272,0
1812,77608,77642,1
1813,19040,192798,0
1814,33608,158312,0
1815,126435,121368,1
1816,123655,61683,1
1817,93041,193362,1
1818,21994,42613,1
1819,176849,110264,0
1820,74563,79567,0
1821,150380,80175,0
1822,33909,90943,1
1823,151947,146208,0
1824,32628,296775,0
1825,102761,247348,1
1826,130917,83678,1
1827,88074,50463,1
1828,57564,85294,0
1829,169757,250877,1
1830,17914,103208,0
1831,27520,247738,1
1832,142633,47543,1
1833,77334,51625,1
1834,106764,22420,1
1835,101827,28117,1
1836,89606,27766,1
1837,139708,281348,0
1838,38345,194455,1
1839,84379,115952,0
1840,182266,125724,1
1841,13988,12455,1
1842,127771,173630,0
1843,160432,155695,1
1844,144431,59448,1
1845,133316,115354,0
1846,175806,81899,1
1847,114167,58733,0
1848,137595,85773,0
1849,147594,82048,0
1850,143373,131270,0
1851,81063,141410,0
1852,136477,175384,0
1853,63252,41257,0
1854,103989,107036,1
1855,64718,190905,0
1856,150178,79942,1
1857,192334,257837,0
1858,117117,119358,0
1859,127296,229598,1
1860,62266,154543,1
1861,29738,206645,1
1862,99937,241567,0
1863,104110,154519,0
1864,147909,286233,0
1865,142823,99968,0
1866,11036,47036,1
1867,112301,233172,1
1868,39496,171993,1
1869,121713,208354,0
1870,75910,52207,1
1871,34032,175559,0
1872,77678,174347,0
1873,485,54727,1
1874,30975,21429,0
1875,38286,226525,0
1876,28581,273906,0
1877,49206,100259,1
1878,130631,48401,1
1879,43832,161420,0
1880,177411,238287,1
1881,79247,274757,0
1882,16889,164239,1
1883,159139,57278,0
1884,47326,152176,0
1885,51309,283614,0
1886,170055,202362,0
1887,167827,129620,0
1888,172124,268581,1
1889,179118,73216,1
1890,53472,79855,1
1891,167382,97132,0
1892,143949,200974,0
1893,41925,238368,0
1894,1751,195947,1
1895,157184,275312,1
1896,48564,64864,0
1897,174790,157623,1
1898,2638,286676,1
1899,146224,285916,1
1900,58974,116643,1
1901,95365,154915,0
1902,104776,92981,1
1903,103467,224396,1
1904,169580,257559,0
1905,192176,282692,0
1906,160469,192050,1
1907,106718,244625,0
1908,73959,233725,0
1909,132973,221337,0
1910,115847,33407,0
1911,26598,150955,0
1912,118413,93227,1
1913,168172,245406,1
1914,152454,30846,0
1915,77126,158795,1
1916,70583,243693,0
1917,10898,273904,0
1918,162713,277488,0
1919,65263,27515,1
1920,47881,146997,0
1921,22049,113856,1
1922,113944,28818,0
1923,6579,205467,1
1924,89130,289510,1
1925,37512,178530,0
1926,184318,298585,0
1927,169461,112110,1
1928,187779,92546,0
1929,144198,185736,0
1930,184346,155286,1
1931,110292,225242,1
1932,99414,15903,1
1933,56777,184148,0
1934,64229,193456,0
1935,87947,221700,0
1936,129743,202712,1
1937,29648,51592,1
1938,66617,219962,0
1939,54269,234400,1
1940,15209,131766,0
1941,139171,32731,0
1942,157636,141304,0
1943,83369,99591,1
1944,131578,136439,1
1945,150756,66144,1
1946,139800,289117,1
1947,161765,63448,0
1948,92955,18456,0
1949,185296,178832,1
1950,5362,156611,0
1951,27315,270885,0
1952,57068,260411,0
1953,85023,162110,0
1954,186431,65022,0
1955,28616,217296,1
1956,59729,254545,0
1957,59967,104860,1
1958,503,86625,0
1959,181031,178855,0
1960,42893,231029,0
1961,59895,61860,0
1962,16810,113171,0
1963,160159,268104,0
1964,89880,279371,0
1965,62806,222440,0
1966,98486,57578,0
1967,162369,190782,0
1968,55054,218711,0
1969,43228,249844,0
1970,67777,144379,0
1971,186109,40152,0
1972,114641,297879,1
1973,181322,284225,1
1974,112097,45075,0
1975,117282,290725,0
1976,56210,247260,0
1977,165053,40372,0
1978,14218,39093,0
1979,53599,68768,0
1980,187036,133508,1
1981,28515,121761,0
1982,5696,220362,1
1983,183307,89753,1
1984,132311,145536,0
1985,93780,33178,1
1986,5658,297113,0
1987,123412,200392,0
1988,62984,228556,0
1989,131109,130273,0
1990,143395,104461,1
1991,92887,215684,1
1992,19140,177958,0
1993,75866,201875,1
1994,190773,100949,0
1995,163882,252496,0
1996,104047,212371,0
1997,51384,26441,0
1998,129688,10211,1
1999,168469,260659,0
2000,103792,290923,1
2001,185171,197797,0
2002,69746,42371,0
2003,3953,32502,0
2004,37470,222611,0
2005,94160,125970,0
2006,104715,161333,0
2007,74923,264207,0
2008,122658,101565,0
2009,154959,93314,0
2010,172482,7867,1
2011,34878,263838,1
2012,115307,47772,1
2013,3141,180897,1
2014,30543,4524,0
2015,163435,157449,1
2016,48712,194820,1
2017,143162,5900,1
2018,65018,198983,1
2019,104782,199261,0
2020,110004,258177,0
2021,84249,218105,0
2022,26826,30697,1
2023,92474,183603,0
2024,145194,263151,0
2025,116577,24609,0
2026,189813,57385,0
2027,99803,218101,0
2028,144394,208427,0
2029,60775,213027,0
2030,138483,219414,1
2031,1108,156244,0
2032,183715,190805,1
2033,151967,14767,0
2034,76419,133821,0
2035,159162,34490,0
2036,159682,221667,0
2037,13876,137332,1
2038,153963,164819,0
2039,107726,22472,0
2040,155679,20834,0
2041,54662,272300,0
2042,40688,151120,1
2043,137672,95847,1
2044,24283,48431,0
2045,77200,216460,0
2046,50162,46839,0
2047,22920,68270,0
2048,44821,165051,0
2049,130506,240495,0
2050,69685,17350,0
2051,109156,49538,0
2052,70113,117148,0
2053,155963,109711,0
2054,162451,200872,0
2055,114191,237255,0
2056,173619,194223,0
2057,24240,33911,0
2058,178169,245160,1
2059,181783,164101,0
2060,10192,285659,0
2061,64579,171744,0
2062,35795,228401,1
2063,126813,267696,0
2064,94598,129476,1
2065,23222,166088,0
2066,98987,17459,1
2067,156111,127131,1
2068,31082,116428,1
2069,56769,227825,0
2070,14648,272642,0
2071,76072,27087,1
2072,32221,201465,1
2073,122308,96023,1
2074,92013,120308,1
2075,63881,277405,0
2076,257,232286,0
2077,72966,20554,1
2078,149790,212307,1
2079,32214,150010,1
2080,129672,261256,1
2081,94766,13410,0
2082,134754,289218,0
2083,16815,3921,0
2084,36926,170800,0
2085,167762,33040,0
2086,184357,28050,0
2087,69191,10413,1
2088,95635,42856,0
2089,175682,95356,1
2090,72965,151095,1
2091,169508,15720,1
2092,183778,77118,0
2093,92965,49326,1
2094,163144,232757,0
2095,177235,36843,1
2096,49973,245077,0
2097,90887,126610,0
2098,6025,81411,0
2099,72653,107188,0
2100,117113,12323,0
2101,91047,73958,0
2102,135872,60796,0
2103,105167,33109,1
2104,103295,99607,0
2105,67416,200585,0
2106,126507,276424,1
2107,155938,38368,0
2108,57679,267093,1
2109,179192,7441,1
2110,150053,12428,1
2111,36621,91306,0
2112,165615,255124,1
2113,43846,59465,1
2114,60052,65361,1
2115,139493,211949,0
2116,144607,252293,0
2117,103963,132828,0
2118,67545,121171,0
2119,70557,55841,1
2120,58476,182803,0
2121,141437,271245,0
2122,55903,264193,1
2123,110410,7345,0
2124,28032,89837,1
2125,16527,200880,0
2126,18919,19597,0
2127,168260,287167,1
2128,84966,174554,0
2129,125021,155913,1
2130,6570,263327,1
2131,57513,300738,0
2132,139476,187381,0
2133,59900,77232,0
2134,21971,296097,1
2135,76480,84328,0
2136,33944,194861,0
2137,65057,196010,1
2138,54432,155742,0
2139,143119,35178,0
2140,79694,261855,1
2141,53484,127496,1
2142,88778,54520,0
2143,189231,203955,0
2144,188422,169850,1
2145,111636,195884,1
2146,136725,62035,0
2147,52878,298997,1
2148,21103,258019,0
2149,139954,258295,1
2150,21991,29284,1
2151,116511,217413,0
2152,157890,89128,1
2153,152380,115895,0
2154,53076,258848,1
2155,184499,266578,0
2156,127412,166063,0
2157,56999,155924,1
2158,71240,89374,1
2159,89650,220119,0
2160,96401,259138,0
2161,191235,290179,0
2162,164337,24484,0
2163,83169,289994,0
2164,77748,159924,0
2165,178094,257719,0
2166,186117,150143,1
2167,25059,269006,0
2168,65781,96613,0
2169,13580,288810,0
2170,157665,123035,1
2171,7691,133710,0
2172,126338,210010,0
2173,62218,98166,1
2174,157110,183857,0
2175,50211,205824,0
2176,98484,166494,1
2177,135473,80444,1
2178,85469,36896,0
2179,113973,111038,1
2180,87786,248463,0
2181,95897,127659,1
2182,12921,257867,0
2183,111808,171357,0
2184,75060,47987,1
2185,186436,98357,0
2186,106492,65739,0
2187,139499,294328,1
2188,65813,292267,0
2189,30808,175248,0
2190,19271,133852,0
2191,100733,21166,0
2192,141340,231963,1
2193,112920,199614,1
2194,170269,164307,1
2195,126112,155801,1
2196,40407,56804,0
2197,182761,78629,1
2198,90594,158749,0
2199,133073,263051,1
2200,170209,123410,1
2201,78141,216746,0
2202,19419,214034,1
2203,111404,65180,0
2204,15960,233304,0
2205,182522,11777,1
2206,154623,11298,0
2207,10028,180240,1
2208,175597,226677,0
2209,20481,36422,1
2210,109917,257887,1
2211,120600,156716,1
2212,133867,180739,0
2213,172204,210140,1
2214,83402,167302,1
2215,91013,174891,1
2216,88366,60204,1
2217,131662,95763,0
2218,16984,230789,0
2219,45702,119280,0
2220,79458,25852,0
2221,94126,170076,0
2222,24667,3966,0
2223,96349,140023,1
2224,91448,209470,1
2225,15643,49746,1
2226,11536,234373,1
2227,165742,263135,0
2228,71197,27454,0
2229,39566,216474,1
2230,34439,201063,1
2231,131555,153965,0
2232,163687,297144,0
2233,59095,32163,0
2234,41417,57526,0
2235,48428,36111,0
2236,56292,33937,0
2237,87199,18554,0
2238,78852,37867,0
2239,157982,81181,1
2240,72176,209162,0
2241,15423,118159,0
2242,123706,253060,0
2243,72778,187937,0
2244,42464,300467,0
2245,141544,120787,0
2246,130641,20861,0
2247,67544,178549,0
2248,31563,47132,0
2249,158719,245132,0
2250,106209,65517,1
2251,124092,157585,0
2252,125871,195009,0
2253,95282,298584,1
2254,123647,253546,0
2255,95275,109003,0
2256,7108,65106,1
2257,102916,197979,0
2258,86029,30003,0
2259,18635,261077,0
2260,10258,83987,0
2261,25317,263197,1
2262,139083,35390,0
2263,36791,155738,0
2264,160479,263746,0
2265,102532,38373,0
2266,173648,243395,0
2267,172902,118737,0
2268,73025,71927,0
2269,105137,206170,1
2270,79051,17409,1
2271,142275,215266,0
2272,190566,257812,0
2273,159715,242689,0
2274,98010,130437,1
2275,96363,21110,1
2276,118004,277786,1
2277,152031,152110,1
2278,165054,282832,0
2279,183163,183113,0
2280,54973,79341,0
2281,17176,38173,0
2282,80232,13896,0
2283,88887,54471,0
2284,46692,299999,1
2285,80103,44552,1
2286,149919,188212,0
2287,41375,24795,1
2288,93973,187976,1
2289,126478,17414,0
2290,10113,180571,0
2291,39329,208105,1
2292,132925,130955,0
2293,162523,144959,0
2294,8264,68369,0
2295,12226,125167,0
2296,23126,221451,1
