model,model_display,case_id,holdout_position,original_row_index,y_true,attack_category,baseline_id,baseline_display,integration_steps,feature_index,feature_name,raw_feature_value,scaled_feature_value,attribution,absolute_attribution,absolute_rank
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,66,Init Fwd Win Byts,26847.0,0.5573360919952393,2.0231940690997385,2.0231940690997385,5
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,67,Init Bwd Win Byts,211.0,-0.3981305956840515,0.0013438696847093354,0.0013438696847093354,30
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,68,Fwd Act Data Pkts,0.0,-0.03314182162284851,2.1765644174050885e-05,2.1765644174050885e-05,44
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,69,Fwd Seg Size Min,40.0,1.7942849397659302,2.431870259404416,2.431870259404416,2
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,70,Active Mean,0.0,-0.09103736281394958,0.0,0.0,49
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,71,Active Std,0.0,-0.06719702482223511,0.0,0.0,56
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,72,Active Max,0.0,-0.09757475554943085,0.0,0.0,54
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,73,Active Min,0.0,-0.07560674101114273,0.0,0.0,53
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,74,Idle Mean,0.0,-0.29483991861343384,0.0,0.0,52
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,75,Idle Std,0.0,-0.13760210573673248,0.0,0.0,51
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,76,Idle Max,0.0,-0.3058960735797882,0.0,0.0,50
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_median,Benign training median,128,77,Idle Min,0.0,-0.27937188744544983,0.0,0.0,55
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,0,Dst Port,51982.0,2.029167413711548,-0.09453398917673406,0.09453398917673406,33
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,1,Protocol,6.0,-0.4150773882865906,-0.04997212633349359,0.04997212633349359,41
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,2,Flow Duration,22569161.0,0.36975833773612976,-0.05773065898465922,0.05773065898465922,40
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,3,Tot Fwd Pkts,1.0,-0.033733732998371124,-0.00013747544549329082,0.00013747544549329082,64
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,4,Tot Bwd Pkts,2.0,-0.03261594846844673,0.007970144648318883,0.007970144648318883,49
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,5,TotLen Fwd Pkts,0.0,-0.036053989082574844,-0.0025750283066157003,0.0025750283066157003,54
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,6,TotLen Bwd Pkts,238.0,-0.01960725523531437,-0.0015536624774130584,0.0015536624774130584,56
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.766008129123917,1.766008129123917,2
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,8,Fwd Pkt Len Min,0.0,-0.2446633279323578,-0.019070834079052062,0.019070834079052062,45
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,9,Fwd Pkt Len Mean,0.0,-0.7370033860206604,-0.12125173254945666,0.12125173254945666,28
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-0.10288928451177842,0.10288928451177842,31
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,11,Bwd Pkt Len Max,238.0,-0.15858164429664612,0.322436800968132,0.322436800968132,18
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,12,Bwd Pkt Len Min,0.0,-0.3786987066268921,-0.10521207395309079,0.10521207395309079,30
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,13,Bwd Pkt Len Mean,119.0,0.12332050502300262,-0.11461928567929174,0.11461928567929174,29
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,14,Bwd Pkt Len Std,168.2914139224,0.1922869235277176,-0.4970477681148504,0.4970477681148504,11
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,15,Flow Byts/s,10.545363206,-0.06769456714391708,0.02906134268921293,0.02906134268921293,43
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,16,Flow Pkts/s,0.1329247463,-0.3643477261066437,-0.004800723702300305,0.004800723702300305,50
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,17,Flow IAT Mean,11284580.5,0.750314474105835,-0.2599503805309137,0.2599503805309137,20
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,18,Flow IAT Std,15958028.9713317,2.7989683151245117,-1.1176345431284307,1.1176345431284307,4
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,19,Flow IAT Max,22568611.0,1.049683928489685,-0.2515188679068736,0.2515188679068736,21
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,20,Flow IAT Min,550.0,-0.17871125042438507,0.3336107715866459,0.3336107715866459,17
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,21,Fwd IAT Tot,0.0,-0.3672982156276703,-0.07522189807903122,0.07522189807903122,35
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,22,Fwd IAT Mean,0.0,-0.24259880185127258,-0.06470100000406996,0.06470100000406996,37
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,23,Fwd IAT Std,0.0,-0.3030920922756195,-0.09691327848296795,0.09691327848296795,32
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,24,Fwd IAT Max,0.0,-0.3346872627735138,0.21849365459118988,0.21849365459118988,25
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,25,Fwd IAT Min,0.0,-0.19227269291877747,0.003590717309716436,0.003590717309716436,51
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,26,Bwd IAT Tot,22568611.0,0.6563389897346497,0.24995330308709762,0.24995330308709762,22
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,27,Bwd IAT Mean,22568611.0,2.8121845722198486,2.138024236695074,2.138024236695074,1
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,28,Bwd IAT Std,0.0,-0.23024432361125946,-0.2005535059396924,0.2005535059396924,26
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,29,Bwd IAT Max,22568611.0,1.736902117729187,0.1557643597909949,0.1557643597909949,27
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,30,Bwd IAT Min,22568611.0,3.28910493850708,-0.3506145299258636,0.3506145299258636,16
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,31,Fwd PSH Flags,0.0,-0.1852944940328598,-0.02461444093113464,0.02461444093113464,44
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,32,Bwd PSH Flags,0.0,0.0,0.0,0.0,67
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,33,Fwd URG Flags,0.0,-0.02324415184557438,0.0,0.0,68
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,34,Bwd URG Flags,0.0,0.0,0.0,0.0,69
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,35,Fwd Header Len,40.0,-0.03493262454867363,0.00032281093406079446,0.00032281093406079446,63
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,36,Bwd Header Len,64.0,-0.0237740371376276,0.002813284245138016,0.002813284245138016,53
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,37,Fwd Pkts/s,0.0443082488,-0.3348708748817444,0.0013224514567727191,0.0013224514567727191,58
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,38,Bwd Pkts/s,0.0886164975,-0.3509836792945862,-0.012768359158433053,0.012768359158433053,47
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,39,Pkt Len Min,0.0,-0.24511286616325378,-0.038767317763160024,0.038767317763160024,42
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,40,Pkt Len Max,238.0,-0.3144305646419525,0.6067576080048184,0.6067576080048184,10
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,41,Pkt Len Mean,59.5,-0.18224701285362244,0.38954119037245094,0.38954119037245094,15
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,42,Pkt Len Std,119.0,-0.07368714362382889,0.08951932549077322,0.08951932549077322,34
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,43,Pkt Len Var,14161.0,-0.11123763769865036,-0.2785356995215159,0.2785356995215159,19
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,44,FIN Flag Cnt,0.0,-0.05233189836144447,0.0,0.0,70
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,45,SYN Flag Cnt,0.0,-0.1852944940328598,0.0005533580968776653,0.0005533580968776653,61
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.9046473800501771,0.9046473800501771,5
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,47,PSH Flag Cnt,1.0,0.9456127285957336,-0.4487435558961107,0.4487435558961107,12
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,48,ACK Flag Cnt,1.0,1.5607398748397827,0.6908614163330566,0.6908614163330566,8
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,49,URG Flag Cnt,0.0,-0.16248618066310883,0.0,0.0,78
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,50,CWE Flag Count,0.0,-0.02324415184557438,0.0,0.0,77
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.79179822336418,0.79179822336418,7
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,52,Down/Up Ratio,2.0,1.566642165184021,-0.6729178666199064,0.6729178666199064,9
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,53,Pkt Size Avg,79.3333333333,-0.08998017013072968,0.21906605170034038,0.21906605170034038,24
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.4089979732145913,0.4089979732145913,14
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,55,Bwd Seg Size Avg,119.0,0.12332050502300262,-0.05852317176068676,0.05852317176068676,39
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,56,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,71
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,57,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,72
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,58,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,73
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,59,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,74
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,60,Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,75
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,61,Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,76
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,62,Subflow Fwd Pkts,1.0,-0.033733732998371124,0.0004600891793688353,0.0004600891793688353,62
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,63,Subflow Fwd Byts,0.0,-0.036053989082574844,0.0005948327660534297,0.0005948327660534297,60
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,64,Subflow Bwd Pkts,2.0,-0.03261594846844673,-0.0015135478122122131,0.0015135478122122131,57
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,65,Subflow Bwd Byts,238.0,-0.019610537216067314,-0.0012219912286146864,0.0012219912286146864,59
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,66,Init Fwd Win Byts,26847.0,0.5573360919952393,0.8249895159525,0.8249895159525,6
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,67,Init Bwd Win Byts,211.0,-0.3981305956840515,0.24013433130707879,0.24013433130707879,23
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,68,Fwd Act Data Pkts,0.0,-0.03314182162284851,8.917164723704127e-05,8.917164723704127e-05,65
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,69,Fwd Seg Size Min,40.0,1.7942849397659302,1.6774707165368845,1.6774707165368845,3
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,70,Active Mean,0.0,-0.09103736281394958,-0.00317541566719095,0.00317541566719095,52
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,71,Active Std,0.0,-0.06719702482223511,0.010204302976185681,0.010204302976185681,48
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,72,Active Max,0.0,-0.09757475554943085,-0.013953868474382923,0.013953868474382923,46
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,73,Active Min,0.0,-0.07560674101114273,-6.231302758612006e-05,6.231302758612006e-05,66
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,74,Idle Mean,0.0,-0.29483991861343384,-0.41183523544106637,0.41183523544106637,13
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,75,Idle Std,0.0,-0.13760210573673248,-0.0023683752510480116,0.0023683752510480116,55
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,76,Idle Max,0.0,-0.3058960735797882,-0.06042326621826182,0.06042326621826182,38
mlp,MLP,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,77,Idle Min,0.0,-0.27937188744544983,-0.07015977265390336,0.07015977265390336,36
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,0,Dst Port,9098.0,-0.10286667943000793,0.18339010859955515,0.18339010859955515,34
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,1,Protocol,6.0,-0.4150773882865906,0.5399272220357054,0.5399272220357054,16
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,2,Flow Duration,200.0,-0.3771395981311798,0.3530168566851092,0.3530168566851092,23
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,3,Tot Fwd Pkts,2.0,-0.033482640981674194,-0.012775934192850768,0.012775934192850768,61
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,4,Tot Bwd Pkts,0.0,-0.05591423809528351,0.08593633675406763,0.08593633675406763,46
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,5,TotLen Fwd Pkts,0.0,-0.036053989082574844,0.003099144368837587,0.003099144368837587,68
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,6,TotLen Bwd Pkts,0.0,-0.021563339978456497,-0.03004852383690619,0.03004852383690619,52
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,2.4269529370357446,2.4269529370357446,5
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,8,Fwd Pkt Len Min,0.0,-0.2446633279323578,0.009716990164730148,0.009716990164730148,66
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,9,Fwd Pkt Len Mean,0.0,-0.7370033860206604,-0.06047022980038793,0.06047022980038793,48
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-0.14009535318964325,0.14009535318964325,38
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.33861145996445097,0.33861145996445097,24
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,12,Bwd Pkt Len Min,0.0,-0.3786987066268921,-0.13283379660938194,0.13283379660938194,39
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,0.2314005367986743,0.2314005367986743,28
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-2.6639636352662652,2.6639636352662652,4
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,15,Flow Byts/s,0.0,-0.06769761443138123,-0.01122924616962154,0.01122924616962154,63
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,16,Flow Pkts/s,10000.0,-0.34054964780807495,0.6031888135453057,0.6031888135453057,13
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,17,Flow IAT Mean,200.0,-0.2308684140443802,0.22156693320292487,0.22156693320292487,30
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,18,Flow IAT Std,0.0,-0.24242855608463287,-0.012978802010730353,0.012978802010730353,60
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,19,Flow IAT Max,200.0,-0.34467652440071106,0.37202499394784233,0.37202499394784233,22
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,20,Flow IAT Min,200.0,-0.1787426471710205,0.26681281167679105,0.26681281167679105,26
mlp,MLP,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,21,Fwd IAT Tot,200.0,-0.3672915995121002,-0.29201022857848896,0.29201022857848896,25
